"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"7303","서울특별시 관악구 봉천동","9**","8m미만","40.00","월세","202603","29","10,000","35","1997","봉천로23나길","202604~202803","갱신","-","11,000","25","단독다가구"
"7304","서울특별시 관악구 봉천동","1**","8m미만","41.00","월세","202603","29","500","45","1990","인헌14길","202603~202803","신규","-","","","단독다가구"
"7305","서울특별시 관악구 봉천동","1**","8m미만","22.00","월세","202603","29","3,000","48","2002","낙성대역6길","202603~202803","신규","-","","","단독다가구"
"7306","서울특별시 관악구 봉천동","1**","8m미만","17.00","월세","202603","29","1,000","55","2019","남부순환로241길","202604~202804","신규","-","","","단독다가구"
"7307","서울특별시 도봉구 창동","6**","8m미만","79.56","전세","202603","29","18,000","0","1988","도봉로108길","202605~202805","신규","-","","","단독다가구"
"7308","서울특별시 도봉구 창동","5**","8m미만","117.52","월세","202603","29","400","48","1994","덕릉로60가길","202604~202704","신규","-","","","단독다가구"
"7309","서울특별시 은평구 수색동","3**","8m미만","49.00","월세","202603","29","1,000","110","1990","수색로18길","-","-","-","","","단독다가구"
"7310","서울특별시 서대문구 연희동","3**","8m미만","25.00","월세","202603","29","1,000","80","1997","성산로16길","202604~202801","신규","-","","","단독다가구"
"7311","서울특별시 서대문구 천연동","1**","8m미만","31.10","월세","202603","29","2,000","40","1993","독립문로12나길","202604~202804","신규","-","","","단독다가구"
"7312","서울특별시 강북구 수유동","5**","8m미만","11.97","월세","202603","29","1,500","60","1971","삼양로139나길","202605~202805","신규","-","","","단독다가구"
"7313","서울특별시 강북구 우이동","1**","8m미만","44.96","월세","202603","29","500","35","1997","삼양로159길","202604~202804","신규","-","","","단독다가구"
"7314","서울특별시 도봉구 도봉동","5**","12m미만","27.00","월세","202603","29","2,000","40","1991","도봉산1길","202605~202805","신규","-","","","단독다가구"
"7315","서울특별시 은평구 대조동","2**","12m미만","51.96","월세","202603","29","1,000","80","2002","연서로20길","202605~202805","신규","-","","","단독다가구"
"7316","서울특별시 은평구 신사동","2*","8m미만","50.00","월세","202603","29","2,000","70","1996","증산로21가길","202603~202803","갱신","사용","2,000","60","단독다가구"
"7317","서울특별시 마포구 망원동","5*","12m미만","20.44","월세","202603","29","1,000","55","1997","월드컵로13길","202604~202804","신규","-","","","단독다가구"
"7318","서울특별시 도봉구 쌍문동","4**","8m미만","18.30","월세","202603","29","1,000","70","2016","우이천로45길","202603~202803","신규","-","","","단독다가구"
"7319","서울특별시 강북구 미아동","7*","8m미만","50.35","전세","202603","29","15,000","0","1993","도봉로10다길","202603~202803","갱신","-","13,000","0","단독다가구"
"7320","서울특별시 강북구 미아동","*","25m미만","33.00","월세","202603","29","1,000","90","1993","오패산로","202603~202803","신규","-","","","단독다가구"
"7321","서울특별시 서대문구 홍은동","*","12m미만","37.09","월세","202603","29","1,000","50","1990","홍은중앙로","202604~202804","신규","-","","","단독다가구"
"7322","서울특별시 강북구 미아동","7**","8m미만","40.95","월세","202603","29","1,500","40","1989","솔샘로47나길","202604~202804","신규","-","","","단독다가구"
"7323","서울특별시 서대문구 대현동","5*","8m미만","11.28","월세","202603","29","50","60","2003","이화여대2나길","202603~202607","신규","-","","","단독다가구"
"7324","서울특별시 은평구 불광동","3**","8m미만","33.62","월세","202603","29","3,500","20","1993","연서로31길","202604~202704","신규","-","","","단독다가구"
"7325","서울특별시 마포구 창전동","3**","8m미만","19.80","월세","202603","29","1,000","67","2008","독막로22길","202603~202702","신규","-","","","단독다가구"
"7326","서울특별시 은평구 역촌동","2*","12m미만","56.00","월세","202603","29","1,000","40","1991","진흥로5길","202604~202703","신규","-","","","단독다가구"
"7327","서울특별시 마포구 공덕동","1*","8m미만","49.50","전세","202603","29","8,000","0","1995","효창목5안길","202603~202803","신규","-","","","단독다가구"
"7328","서울특별시 강북구 수유동","1**","8m미만","13.00","월세","202603","29","100","23","","도봉로97길","-","-","-","","","단독다가구"
"7329","서울특별시 송파구 풍납동","3**","12m미만","29.00","월세","202603","29","500","47","1996","강동대로3길","202603~202803","신규","-","","","단독다가구"
"7330","서울특별시 강동구 길동","1**","8m미만","39.00","월세","202603","29","500","35","1986","명일로","202604~202804","신규","-","","","단독다가구"
"7331","서울특별시 송파구 삼전동","2*","8m미만","29.00","전세","202603","29","15,000","0","2002","삼학사로19길","-","-","-","","","단독다가구"
"7332","서울특별시 강동구 둔촌동","3*","8m미만","23.00","월세","202603","29","500","30","1985","동남로49길","202604~202804","신규","-","","","단독다가구"
"7333","서울특별시 송파구 가락동","1**","8m미만","99.33","월세","202603","29","5,000","46","2007","동남로13길","202605~202805","갱신","-","5,000","43","단독다가구"
"7334","서울특별시 강동구 암사동","4**","25m미만","129.63","전세","202603","29","40,000","0","1989","올림픽로98길","202605~202805","신규","-","","","단독다가구"
"7335","서울특별시 강동구 암사동","4**","8m미만","30.00","월세","202603","29","6,000","57","2011","고덕로8길","202604~202804","갱신","-","6,000","53","단독다가구"
"7336","서울특별시 강동구 천호동","1**","8m미만","49.19","전세","202603","28","16,000","0","1984","진황도로27라길","202604~202804","신규","-","","","단독다가구"
"7337","서울특별시 송파구 석촌동","2**","12m미만","24.00","월세","202603","28","2,000","80","2011","백제고분로34길","202604~202804","신규","-","","","단독다가구"
"7338","서울특별시 강동구 성내동","2**","8m미만","35.00","월세","202603","28","900","54","1993","천호대로168라길","202604~202804","신규","-","","","단독다가구"
"7339","서울특별시 송파구 삼전동","*","8m미만","49.00","월세","202603","28","10,000","40","1996","백제고분로27길","202604~202804","신규","-","","","단독다가구"
"7340","서울특별시 송파구 삼전동","3*","8m미만","37.40","전세","202603","28","11,200","0","1994","삼전로4길","202605~202805","신규","-","","","단독다가구"
"7341","서울특별시 송파구 풍납동","8*","8m미만","17.00","월세","202603","28","200","25","1988","바람드리9길","202604~202804","신규","-","","","단독다가구"
"7342","서울특별시 강동구 천호동","3**","8m미만","16.50","월세","202603","28","500","55","2019","구천면로39길","202603~202803","신규","-","","","단독다가구"
"7343","서울특별시 강동구 천호동","3**","8m미만","45.00","전세","202603","28","17,150","0","1987","구천면로34길","202604~202804","갱신","-","11,000","0","단독다가구"
"7344","서울특별시 강동구 천호동","1**","8m미만","18.00","월세","202603","28","3,000","40","2018","성안로31길","202604~202804","신규","-","","","단독다가구"
"7345","서울특별시 강동구 천호동","1*","8m미만","70.00","월세","202603","28","12,000","55","1989","구천면로64길","202605~202805","신규","-","","","단독다가구"
"7346","서울특별시 송파구 방이동","5*","8m미만","22.00","월세","202603","28","1,000","58","2001","올림픽로34길","202605~202805","갱신","사용","1,000","55","단독다가구"
"7347","서울특별시 송파구 방이동","1**","8m미만","18.00","월세","202603","28","1,000","60","2016","백제고분로50길","202604~202803","신규","-","","","단독다가구"
"7348","서울특별시 송파구 삼전동","1**","8m미만","66.12","월세","202603","28","1,000","70","1997","삼학사로19길","202605~202805","신규","-","","","단독다가구"
"7349","서울특별시 강동구 명일동","1**","8m미만","37.30","월세","202603","28","500","57","1986","동남로65길","202603~202703","신규","-","","","단독다가구"
"7350","서울특별시 강동구 명일동","3**","12m미만","50.00","월세","202603","28","3,000","97","2003","양재대로136길","202605~202805","신규","-","","","단독다가구"
"7351","서울특별시 강동구 성내동","1**","8m미만","76.79","전세","202603","28","21,000","0","1986","천호대로168라길","202606~202806","신규","-","","","단독다가구"
"7352","서울특별시 송파구 오금동","1*","8m미만","27.26","월세","202603","28","1,000","50","1991","마천로7가길","202603~202803","신규","-","","","단독다가구"
"7353","서울특별시 강동구 암사동","4**","8m미만","50.00","월세","202603","28","1,000","50","1993","고덕로20라길","202604~202804","신규","-","","","단독다가구"
"7354","서울특별시 강동구 암사동","4**","8m미만","33.00","월세","202603","28","500","55","1989","상암로15길","202604~202804","신규","-","","","단독다가구"
"7355","서울특별시 강동구 암사동","4**","8m미만","33.54","월세","202603","28","500","20","1981","고덕로20가길","202603~202803","신규","-","","","단독다가구"
"7356","서울특별시 강동구 암사동","4**","8m미만","40.00","월세","202603","28","5,000","120","1999","고덕로10길","202603~202803","신규","-","","","단독다가구"
"7357","서울특별시 강동구 암사동","4**","8m미만","20.00","월세","202603","28","1,000","50","1989","고덕로8길","202604~202803","신규","-","","","단독다가구"
"7358","서울특별시 강동구 성내동","8*","8m미만","40.00","월세","202603","28","1,000","50","1992","올림픽로60길","202604~202804","신규","-","","","단독다가구"
"7359","서울특별시 강동구 길동","3**","8m미만","19.80","월세","202603","28","500","45","1989","양재대로","202604~202804","신규","-","","","단독다가구"
"7360","서울특별시 강동구 길동","3**","12m미만","48.50","월세","202603","28","2,500","60","1995","천중로49길","202605~202805","신규","-","","","단독다가구"
